x_min,x_max,y_min,y_max,r,g,b
11.0,12.0,-9.0,-8.0,230,230,0
11.0,12.0,-10.0,-9.0,205,231,0
11.0,12.0,-11.0,-10.0,0,0,0
11.0,12.0,-12.0,-11.0,0,0,0
11.0,12.0,-13.0,-12.0,0,0,0
11.0,12.0,-14.0,-13.0,0,0,0
11.0,12.0,-15.0,-14.0,0,0,0
11.0,12.0,-16.0,-15.0,0,0,0
11.0,12.0,-17.0,-16.0,0,0,0
11.0,12.0,-18.0,-17.0,0,0,0
11.0,12.0,-19.0,-18.0,0,0,0
11.0,12.0,-20.0,-19.0,0,0,0
11.0,12.0,-21.0,-20.0,0,0,0
11.0,12.0,-22.0,-21.0,0,0,0
11.0,12.0,-23.0,-22.0,0,0,0
11.0,12.0,-24.0,-23.0,0,0,0
11.0,12.0,-25.0,-24.0,0,0,0
11.0,12.0,-26.0,-25.0,0,0,0
11.0,12.0,-27.0,-26.0,0,0,0
11.0,12.0,-28.0,-27.0,0,0,0
11.0,12.0,-29.0,-28.0,0,0,0
11.0,12.0,-30.0,-29.0,0,0,0
12.0,13.0,19.0,20.0,0,0,0
12.0,13.0,18.0,19.0,0,0,0
12.0,13.0,17.0,18.0,0,0,0
12.0,13.0,16.0,17.0,0,0,0
12.0,13.0,15.0,16.0,0,0,0
12.0,13.0,14.0,15.0,0,0,0
12.0,13.0,13.0,14.0,0,0,0
12.0,13.0,12.0,13.0,0,0,0
12.0,13.0,11.0,12.0,0,0,0
12.0,13.0,10.0,11.0,0,0,0
12.0,13.0,9.0,10.0,0,0,0
12.0,13.0,8.0,9.0,0,0,0
12.0,13.0,7.0,8.0,0,0,0
12.0,13.0,6.0,7.0,0,0,0
12.0,13.0,5.0,6.0,0,0,0
12.0,13.0,4.0,5.0,0,0,0
12.0,13.0,3.0,4.0,0,0,0
12.0,13.0,2.0,3.0,0,0,0
12.0,13.0,1.0,2.0,8,115,143
12.0,13.0,0.0,1.0,200,234,0
12.0,13.0,-1.0,0.0,228,201,0
12.0,13.0,-2.0,-1.0,240,208,0
12.0,13.0,-3.0,-2.0,233,107,0
12.0,13.0,-4.0,-3.0,238,33,0
12.0,13.0,-5.0,-4.0,243,115,0
12.0,13.0,-6.0,-5.0,233,202,0
12.0,13.0,-7.0,-6.0,245,246,0
12.0,13.0,-8.0,-7.0,235,235,0
12.0,13.0,-9.0,-8.0,232,233,0
12.0,13.0,-10.0,-9.0,0,227,0
12.0,13.0,-11.0,-10.0,0,0,0
12.0,13.0,-12.0,-11.0,0,0,0
12.0,13.0,-13.0,-12.0,0,0,0
12.0,13.0,-14.0,-13.0,0,0,0
12.0,13.0,-15.0,-14.0,0,0,0
12.0,13.0,-16.0,-15.0,0,0,0
12.0,13.0,-17.0,-16.0,0,0,0
12.0,13.0,-18.0,-17.0,0,0,0
12.0,13.0,-19.0,-18.0,0,0,2
12.0,13.0,-20.0,-19.0,0,0,0
12.0,13.0,-21.0,-20.0,0,0,0
12.0,13.0,-22.0,-21.0,0,0,0
12.0,13.0,-23.0,-22.0,0,0,0
12.0,13.0,-24.0,-23.0,0,0,0
12.0,13.0,-25.0,-24.0,0,0,0
12.0,13.0,-26.0,-25.0,0,0,0
12.0,13.0,-27.0,-26.0,0,0,0
12.0,13.0,-28.0,-27.0,0,0,0
12.0,13.0,-29.0,-28.0,0,0,0
12.0,13.0,-30.0,-29.0,0,0,0
13.0,14.0,19.0,20.0,0,0,0
13.0,14.0,18.0,19.0,0,0,0
13.0,14.0,17.0,18.0,0,0,0
13.0,14.0,16.0,17.0,0,0,0
13.0,14.0,15.0,16.0,0,0,0
13.0,14.0,14.0,15.0,0,0,0
13.0,14.0,13.0,14.0,0,0,0
13.0,14.0,12.0,13.0,0,0,0
13.0,14.0,11.0,12.0,0,0,0
13.0,14.0,10.0,11.0,0,0,0
13.0,14.0,9.0,10.0,0,0,0
13.0,14.0,8.0,9.0,0,0,0
13.0,14.0,7.0,8.0,0,0,0
13.0,14.0,6.0,7.0,0,0,0
13.0,14.0,5.0,6.0,0,0,0
13.0,14.0,4.0,5.0,0,0,0
13.0,14.0,3.0,4.0,0,0,0
13.0,14.0,2.0,3.0,0,0,0
13.0,14.0,1.0,2.0,78,232,0
13.0,14.0,0.0,1.0,243,233,0
13.0,14.0,-1.0,0.0,240,208,0
13.0,14.0,-2.0,-1.0,243,211,0
13.0,14.0,-3.0,-2.0,248,207,0
13.0,14.0,-4.0,-3.0,232,52,0
13.0,14.0,-5.0,-4.0,231,103,0
13.0,14.0,-6.0,-5.0,235,203,0
13.0,14.0,-7.0,-6.0,229,197,0
13.0,14.0,-8.0,-7.0,244,239,0
13.0,14.0,-9.0,-8.0,190,235,0
13.0,14.0,-10.0,-9.0,80,231,0
13.0,14.0,-11.0,-10.0,0,0,0
13.0,14.0,-12.0,-11.0,0,0,0
13.0,14.0,-13.0,-12.0,0,0,0
13.0,14.0,-14.0,-13.0,0,0,0
13.0,14.0,-15.0,-14.0,0,0,0
13.0,14.0,-16.0,-15.0,0,0,0
13.0,14.0,-17.0,-16.0,0,0,0
13.0,14.0,-18.0,-17.0,0,0,0
13.0,14.0,-19.0,-18.0,0,0,0
13.0,14.0,-20.0,-19.0,0,0,0
13.0,14.0,-21.0,-20.0,0,0,0
13.0,14.0,-22.0,-21.0,0,0,0
13.0,14.0,-23.0,-22.0,0,0,0
13.0,14.0,-24.0,-23.0,0,0,0
13.0,14.0,-25.0,-24.0,0,0,0
13.0,14.0,-26.0,-25.0,0,0,0
13.0,14.0,-27.0,-26.0,0,0,0
13.0,14.0,-28.0,-27.0,0,0,0
13.0,14.0,-29.0,-28.0,0,0,0
13.0,14.0,-30.0,-29.0,0,0,0
14.0,15.0,19.0,20.0,0,0,0
14.0,15.0,18.0,19.0,0,0,0
14.0,15.0,17.0,18.0,0,0,0
14.0,15.0,16.0,17.0,0,0,0
14.0,15.0,15.0,16.0,0,0,0
14.0,15.0,14.0,15.0,0,0,0
14.0,15.0,13.0,14.0,0,0,0
14.0,15.0,12.0,13.0,0,0,0
14.0,15.0,11.0,12.0,0,0,0
14.0,15.0,10.0,11.0,0,0,0
14.0,15.0,9.0,10.0,0,0,0
14.0,15.0,8.0,9.0,0,0,0
14.0,15.0,7.0,8.0,0,0,0
14.0,15.0,6.0,7.0,0,0,0
14.0,15.0,5.0,6.0,0,0,0
14.0,15.0,4.0,5.0,0,0,0
14.0,15.0,3.0,4.0,0,0,0
14.0,15.0,2.0,3.0,0,0,0
14.0,15.0,1.0,2.0,231,232,0
14.0,15.0,0.0,1.0,243,235,0
14.0,15.0,-1.0,0.0,239,207,0
14.0,15.0,-2.0,-1.0,241,209,0
14.0,15.0,-3.0,-2.0,240,167,0
14.0,15.0,-4.0,-3.0,232,118,0
14.0,15.0,-5.0,-4.0,242,200,0
14.0,15.0,-6.0,-5.0,243,211,0
14.0,15.0,-7.0,-6.0,237,204,0
14.0,15.0,-8.0,-7.0,234,202,0
14.0,15.0,-9.0,-8.0,228,196,0
14.0,15.0,-10.0,-9.0,96,238,0
14.0,15.0,-11.0,-10.0,0,0,0
14.0,15.0,-12.0,-11.0,0,0,0
14.0,15.0,-13.0,-12.0,0,0,0
14.0,15.0,-14.0,-13.0,0,0,0
14.0,15.0,-15.0,-14.0,0,0,0
14.0,15.0,-16.0,-15.0,0,0,0
14.0,15.0,-17.0,-16.0,0,0,0
14.0,15.0,-18.0,-17.0,0,0,0
14.0,15.0,-19.0,-18.0,0,0,0
14.0,15.0,-20.0,-19.0,0,0,0
14.0,15.0,-21.0,-20.0,0,0,0
14.0,15.0,-22.0,-21.0,0,0,0
14.0,15.0,-23.0,-22.0,0,0,0
14.0,15.0,-24.0,-23.0,0,0,0
14.0,15.0,-25.0,-24.0,0,0,0
14.0,15.0,-26.0,-25.0,0,0,0
14.0,15.0,-27.0,-26.0,0,0,0
14.0,15.0,-28.0,-27.0,0,0,0
14.0,15.0,-29.0,-28.0,0,0,0
14.0,15.0,-30.0,-29.0,0,0,0
15.0,16.0,19.0,20.0,0,0,0
15.0,16.0,18.0,19.0,0,0,0
15.0,16.0,17.0,18.0,0,0,0
15.0,16.0,16.0,17.0,0,0,0
15.0,16.0,15.0,16.0,0,0,0
15.0,16.0,14.0,15.0,0,0,0
15.0,16.0,13.0,14.0,0,0,0
15.0,16.0,12.0,13.0,0,0,0
15.0,16.0,11.0,12.0,0,0,0
15.0,16.0,10.0,11.0,0,0,0
15.0,16.0,9.0,10.0,0,0,0
15.0,16.0,8.0,9.0,0,0,0
15.0,16.0,7.0,8.0,0,0,0
15.0,16.0,6.0,7.0,0,0,0
15.0,16.0,5.0,6.0,0,0,0
15.0,16.0,4.0,5.0,0,0,0
15.0,16.0,3.0,4.0,0,0,0
15.0,16.0,2.0,3.0,0,0,0
15.0,16.0,1.0,2.0,2,229,2
15.0,16.0,0.0,1.0,242,239,0
15.0,16.0,-1.0,0.0,235,203,0
15.0,16.0,-2.0,-1.0,234,202,0
15.0,16.0,-3.0,-2.0,234,203,0
15.0,16.0,-4.0,-3.0,0,0,48
15.0,16.0,-5.0,-4.0,247,247,0
15.0,16.0,-6.0,-5.0,248,246,0
15.0,16.0,-7.0,-6.0,235,212,0
15.0,16.0,-8.0,-7.0,239,207,0
15.0,16.0,-9.0,-8.0,233,202,0
15.0,16.0,-10.0,-9.0,8,105,115
15.0,16.0,-11.0,-10.0,0,0,0
15.0,16.0,-12.0,-11.0,0,0,0
15.0,16.0,-13.0,-12.0,0,0,0
15.0,16.0,-14.0,-13.0,0,0,0
15.0,16.0,-15.0,-14.0,0,0,0
15.0,16.0,-16.0,-15.0,0,0,0
15.0,16.0,-17.0,-16.0,0,0,0
15.0,16.0,-18.0,-17.0,0,0,0
15.0,16.0,-19.0,-18.0,0,0,0
15.0,16.0,-20.0,-19.0,0,0,0
15.0,16.0,-21.0,-20.0,0,0,0
15.0,16.0,-22.0,-21.0,0,0,0
15.0,16.0,-23.0,-22.0,0,0,0
15.0,16.0,-24.0,-23.0,0,0,0
15.0,16.0,-25.0,-24.0,0,0,0
15.0,16.0,-26.0,-25.0,0,0,0
15.0,16.0,-27.0,-26.0,0,0,0
15.0,16.0,-28.0,-27.0,0,0,0
15.0,16.0,-29.0,-28.0,0,0,0
15.0,16.0,-30.0,-29.0,0,0,0
16.0,17.0,19.0,20.0,0,0,0
16.0,17.0,18.0,19.0,0,0,0
16.0,17.0,17.0,18.0,0,0,0
16.0,17.0,16.0,17.0,0,0,0
16.0,17.0,15.0,16.0,0,0,0
16.0,17.0,14.0,15.0,0,0,0
16.0,17.0,13.0,14.0,0,0,0
16.0,17.0,12.0,13.0,0,0,0
16.0,17.0,11.0,12.0,0,0,0
16.0,17.0,10.0,11.0,0,0,0
16.0,17.0,9.0,10.0,0,0,0
16.0,17.0,8.0,9.0,0,0,0
16.0,17.0,7.0,8.0,0,0,0
16.0,17.0,6.0,7.0,0,0,0
16.0,17.0,5.0,6.0,0,0,0
16.0,17.0,4.0,5.0,0,0,0
16.0,17.0,3.0,4.0,0,0,0
16.0,17.0,2.0,3.0,0,0,5
16.0,17.0,1.0,2.0,116,242,0
16.0,17.0,0.0,1.0,240,226,0
16.0,17.0,-1.0,0.0,242,210,0
16.0,17.0,-2.0,-1.0,246,214,0
16.0,17.0,-3.0,-2.0,231,200,0
16.0,17.0,-4.0,-3.0,1,56,177
16.0,17.0,-5.0,-4.0,33,212,8
16.0,17.0,-6.0,-5.0,165,241,0
16.0,17.0,-7.0,-6.0,244,245,0
16.0,17.0,-8.0,-7.0,240,208,0
16.0,17.0,-9.0,-8.0,232,200,0
16.0,17.0,-10.0,-9.0,142,236,0
16.0,17.0,-11.0,-10.0,0,0,30
16.0,17.0,-12.0,-11.0,0,0,0
16.0,17.0,-13.0,-12.0,0,0,0
16.0,17.0,-14.0,-13.0,0,0,0
16.0,17.0,-15.0,-14.0,0,0,0
16.0,17.0,-16.0,-15.0,0,0,0
16.0,17.0,-17.0,-16.0,0,0,0
16.0,17.0,-18.0,-17.0,0,0,0
16.0,17.0,-19.0,-18.0,0,0,0
16.0,17.0,-20.0,-19.0,0,0,0
16.0,17.0,-21.0,-20.0,0,0,0
16.0,17.0,-22.0,-21.0,0,0,0
16.0,17.0,-23.0,-22.0,0,0,0
16.0,17.0,-24.0,-23.0,0,0,0
16.0,17.0,-25.0,-24.0,0,0,0
16.0,17.0,-26.0,-25.0,0,0,0
16.0,17.0,-27.0,-26.0,0,0,0
16.0,17.0,-28.0,-27.0,0,0,0
16.0,17.0,-29.0,-28.0,0,0,0
16.0,17.0,-30.0,-29.0,0,0,0
17.0,18.0,19.0,20.0,0,0,0
17.0,18.0,18.0,19.0,0,0,0
17.0,18.0,17.0,18.0,0,0,0
17.0,18.0,16.0,17.0,0,0,0
17.0,18.0,15.0,16.0,0,0,0
17.0,18.0,14.0,15.0,0,0,0
17.0,18.0,13.0,14.0,0,0,0
17.0,18.0,12.0,13.0,0,0,0
17.0,18.0,11.0,12.0,0,0,0
17.0,18.0,10.0,11.0,0,0,0
17.0,18.0,9.0,10.0,0,0,0
17.0,18.0,8.0,9.0,0,0,0
17.0,18.0,7.0,8.0,0,0,0
17.0,18.0,6.0,7.0,0,0,0
17.0,18.0,5.0,6.0,0,0,0
17.0,18.0,4.0,5.0,0,0,0
17.0,18.0,3.0,4.0,0,0,0
17.0,18.0,2.0,3.0,0,0,0
17.0,18.0,1.0,2.0,115,242,0
17.0,18.0,0.0,1.0,243,243,0
17.0,18.0,-1.0,0.0,243,211,0
17.0,18.0,-2.0,-1.0,248,216,0
17.0,18.0,-3.0,-2.0,5,96,158
17.0,18.0,-4.0,-3.0,0,0,0
17.0,18.0,-5.0,-4.0,0,7,136
17.0,18.0,-6.0,-5.0,233,233,0
17.0,18.0,-7.0,-6.0,245,245,0
17.0,18.0,-8.0,-7.0,227,197,0
17.0,18.0,-9.0,-8.0,236,218,0
17.0,18.0,-10.0,-9.0,98,234,0
17.0,18.0,-11.0,-10.0,0,0,0
17.0,18.0,-12.0,-11.0,0,0,0
17.0,18.0,-13.0,-12.0,0,0,0
17.0,18.0,-14.0,-13.0,0,0,0
17.0,18.0,-15.0,-14.0,0,0,0
17.0,18.0,-16.0,-15.0,0,0,0
17.0,18.0,-17.0,-16.0,0,0,0
17.0,18.0,-18.0,-17.0,0,0,0
17.0,18.0,-19.0,-18.0,0,0,0
17.0,18.0,-20.0,-19.0,0,0,0
17.0,18.0,-21.0,-20.0,0,0,0
17.0,18.0,-22.0,-21.0,0,0,0
17.0,18.0,-23.0,-22.0,0,0,0
17.0,18.0,-24.0,-23.0,0,0,0
17.0,18.0,-25.0,-24.0,0,0,0
17.0,18.0,-26.0,-25.0,0,0,0
17.0,18.0,-27.0,-26.0,0,0,0
17.0,18.0,-28.0,-27.0,0,0,0
17.0,18.0,-29.0,-28.0,0,0,0
17.0,18.0,-30.0,-29.0,0,0,0
18.0,19.0,19.0,20.0,0,0,0
18.0,19.0,18.0,19.0,0,0,0
18.0,19.0,17.0,18.0,0,0,0
18.0,19.0,16.0,17.0,0,0,0
18.0,19.0,15.0,16.0,0,0,0
18.0,19.0,14.0,15.0,0,0,0
18.0,19.0,13.0,14.0,0,0,0
18.0,19.0,12.0,13.0,0,0,0
18.0,19.0,11.0,12.0,0,0,0
18.0,19.0,10.0,11.0,0,0,0
18.0,19.0,9.0,10.0,0,0,0
18.0,19.0,8.0,9.0,0,0,0
18.0,19.0,7.0,8.0,0,0,0
18.0,19.0,6.0,7.0,0,0,0
18.0,19.0,5.0,6.0,0,0,0
18.0,19.0,4.0,5.0,0,0,0
18.0,19.0,3.0,4.0,0,0,0
18.0,19.0,2.0,3.0,0,0,0
18.0,19.0,1.0,2.0,22,116,76
18.0,19.0,0.0,1.0,229,228,0
18.0,19.0,-1.0,0.0,232,203,0
18.0,19.0,-2.0,-1.0,240,208,0
18.0,19.0,-3.0,-2.0,46,209,11
18.0,19.0,-4.0,-3.0,0,0,0
18.0,19.0,-5.0,-4.0,0,0,8
18.0,19.0,-6.0,-5.0,40,236,0
18.0,19.0,-7.0,-6.0,248,247,0
18.0,19.0,-8.0,-7.0,242,240,0
18.0,19.0,-9.0,-8.0,227,199,0
18.0,19.0,-10.0,-9.0,36,230,0
18.0,19.0,-11.0,-10.0,0,0,0
18.0,19.0,-12.0,-11.0,0,0,0
18.0,19.0,-13.0,-12.0,0,0,0
18.0,19.0,-14.0,-13.0,0,0,0
18.0,19.0,-15.0,-14.0,0,0,0
18.0,19.0,-16.0,-15.0,0,0,0
18.0,19.0,-17.0,-16.0,0,0,0
18.0,19.0,-18.0,-17.0,0,0,0
18.0,19.0,-19.0,-18.0,0,0,0
18.0,19.0,-20.0,-19.0,0,0,0
18.0,19.0,-21.0,-20.0,0,0,0
18.0,19.0,-22.0,-21.0,0,0,0
18.0,19.0,-23.0,-22.0,0,0,0
18.0,19.0,-24.0,-23.0,0,0,0
18.0,19.0,-25.0,-24.0,0,0,0
18.0,19.0,-26.0,-25.0,0,0,0
18.0,19.0,-27.0,-26.0,0,0,0
18.0,19.0,-28.0,-27.0,0,0,0
18.0,19.0,-29.0,-28.0,0,0,0
18.0,19.0,-30.0,-29.0,0,0,0
19.0,20.0,19.0,20.0,0,0,0
19.0,20.0,18.0,19.0,0,0,0
19.0,20.0,17.0,18.0,0,0,0
19.0,20.0,16.0,17.0,0,0,0
19.0,20.0,15.0,16.0,0,0,0
19.0,20.0,14.0,15.0,0,0,0
19.0,20.0,13.0,14.0,0,0,0
19.0,20.0,12.0,13.0,0,0,0
19.0,20.0,11.0,12.0,0,0,0
19.0,20.0,10.0,11.0,0,0,0
19.0,20.0,9.0,10.0,0,0,0
19.0,20.0,8.0,9.0,0,0,0
19.0,20.0,7.0,8.0,0,0,0
19.0,20.0,6.0,7.0,0,0,0
19.0,20.0,5.0,6.0,0,0,0
19.0,20.0,4.0,5.0,0,0,0
19.0,20.0,3.0,4.0,0,0,0
19.0,20.0,2.0,3.0,0,0,0
19.0,20.0,1.0,2.0,29,240,0
19.0,20.0,0.0,1.0,244,243,0
19.0,20.0,-1.0,0.0,236,108,0
19.0,20.0,-2.0,-1.0,245,205,0
19.0,20.0,-3.0,-2.0,61,217,4
19.0,20.0,-4.0,-3.0,0,0,0
19.0,20.0,-5.0,-4.0,0,0,72
19.0,20.0,-6.0,-5.0,88,235,0
19.0,20.0,-7.0,-6.0,241,209,0
19.0,20.0,-8.0,-7.0,248,245,0
19.0,20.0,-9.0,-8.0,229,197,0
19.0,20.0,-10.0,-9.0,9,123,124
19.0,20.0,-11.0,-10.0,0,0,0
19.0,20.0,-12.0,-11.0,0,0,0
19.0,20.0,-13.0,-12.0,0,0,0
19.0,20.0,-14.0,-13.0,0,0,0
19.0,20.0,-15.0,-14.0,0,0,0
19.0,20.0,-16.0,-15.0,0,0,0
19.0,20.0,-17.0,-16.0,0,0,0
19.0,20.0,-18.0,-17.0,0,0,0
19.0,20.0,-19.0,-18.0,0,0,0
19.0,20.0,-20.0,-19.0,0,0,0
19.0,20.0,-21.0,-20.0,0,0,0
19.0,20.0,-22.0,-21.0,0,0,0
19.0,20.0,-23.0,-22.0,0,0,0
19.0,20.0,-24.0,-23.0,0,0,0
19.0,20.0,-25.0,-24.0,0,0,0
19.0,20.0,-26.0,-25.0,0,0,0
19.0,20.0,-27.0,-26.0,0,0,0
19.0,20.0,-28.0,-27.0,0,0,0
19.0,20.0,-29.0,-28.0,0,0,0
19.0,20.0,-30.0,-29.0,0,0,0
20.0,21.0,19.0,20.0,0,0,0
20.0,21.0,18.0,19.0,0,0,0
20.0,21.0,17.0,18.0,0,0,0
20.0,21.0,16.0,17.0,0,0,0
20.0,21.0,15.0,16.0,0,0,0
20.0,21.0,14.0,15.0,0,0,0
20.0,21.0,13.0,14.0,0,0,0
20.0,21.0,12.0,13.0,0,0,0
20.0,21.0,11.0,12.0,0,0,0
20.0,21.0,10.0,11.0,0,0,0
20.0,21.0,9.0,10.0,0,0,0
20.0,21.0,8.0,9.0,0,0,0
20.0,21.0,7.0,8.0,0,0,0
20.0,21.0,6.0,7.0,0,0,0
20.0,21.0,5.0,6.0,0,0,0
20.0,21.0,4.0,5.0,0,0,0
20.0,21.0,3.0,4.0,0,0,0
20.0,21.0,2.0,3.0,0,0,0
20.0,21.0,1.0,2.0,156,241,0
20.0,21.0,0.0,1.0,247,243,0
20.0,21.0,-1.0,0.0,239,190,0
20.0,21.0,-2.0,-1.0,240,233,0
20.0,21.0,-3.0,-2.0,0,0,15
20.0,21.0,-4.0,-3.0,0,0,0
20.0,21.0,-5.0,-4.0,0,0,0
20.0,21.0,-6.0,-5.0,13,237,0
20.0,21.0,-7.0,-6.0,240,223,0
20.0,21.0,-8.0,-7.0,234,202,0
20.0,21.0,-9.0,-8.0,228,196,0
20.0,21.0,-10.0,-9.0,0,14,133
20.0,21.0,-11.0,-10.0,0,0,0
20.0,21.0,-12.0,-11.0,0,0,0
20.0,21.0,-13.0,-12.0,0,0,0
20.0,21.0,-14.0,-13.0,0,0,0
20.0,21.0,-15.0,-14.0,0,0,0
20.0,21.0,-16.0,-15.0,0,0,0
20.0,21.0,-17.0,-16.0,0,0,0
20.0,21.0,-18.0,-17.0,0,0,0
20.0,21.0,-19.0,-18.0,0,0,0
20.0,21.0,-20.0,-19.0,0,0,0
20.0,21.0,-21.0,-20.0,0,0,0
20.0,21.0,-22.0,-21.0,0,0,0
20.0,21.0,-23.0,-22.0,0,0,0
20.0,21.0,-24.0,-23.0,0,0,0
20.0,21.0,-25.0,-24.0,0,0,0
20.0,21.0,-26.0,-25.0,0,0,0
20.0,21.0,-27.0,-26.0,0,0,0
20.0,21.0,-28.0,-27.0,0,0,0
20.0,21.0,-29.0,-28.0,0,0,0
20.0,21.0,-30.0,-29.0,0,0,0
21.0,22.0,19.0,20.0,0,0,0
21.0,22.0,18.0,19.0,0,0,0
21.0,22.0,17.0,18.0,0,0,0
21.0,22.0,16.0,17.0,0,0,0
21.0,22.0,15.0,16.0,0,0,0
21.0,22.0,14.0,15.0,0,0,0
21.0,22.0,13.0,14.0,0,0,0
21.0,22.0,12.0,13.0,0,0,0
21.0,22.0,11.0,12.0,0,0,0
21.0,22.0,10.0,11.0,0,0,0
21.0,22.0,9.0,10.0,0,0,0
21.0,22.0,8.0,9.0,0,0,0
21.0,22.0,7.0,8.0,0,0,0
21.0,22.0,6.0,7.0,0,0,0
21.0,22.0,5.0,6.0,0,0,0
21.0,22.0,4.0,5.0,0,0,0
21.0,22.0,3.0,4.0,0,0,0
21.0,22.0,2.0,3.0,0,0,57
21.0,22.0,1.0,2.0,242,212,0
21.0,22.0,0.0,1.0,240,113,0
21.0,22.0,-1.0,0.0,244,112,0
21.0,22.0,-2.0,-1.0,240,190,0
21.0,22.0,-3.0,-2.0,0,5,123
21.0,22.0,-4.0,-3.0,0,0,0
21.0,22.0,-5.0,-4.0,0,0,0
21.0,22.0,-6.0,-5.0,0,0,110
21.0,22.0,-7.0,-6.0,234,133,0
21.0,22.0,-8.0,-7.0,245,214,0
21.0,22.0,-9.0,-8.0,234,142,0
21.0,22.0,-10.0,-9.0,0,0,0
21.0,22.0,-11.0,-10.0,0,0,0
21.0,22.0,-12.0,-11.0,0,0,0
21.0,22.0,-13.0,-12.0,0,0,0
21.0,22.0,-14.0,-13.0,0,0,0
21.0,22.0,-15.0,-14.0,0,0,0
21.0,22.0,-16.0,-15.0,0,0,0
21.0,22.0,-17.0,-16.0,0,0,0
21.0,22.0,-18.0,-17.0,0,0,0
21.0,22.0,-19.0,-18.0,0,0,0
21.0,22.0,-20.0,-19.0,0,0,0
21.0,22.0,-21.0,-20.0,0,0,0
21.0,22.0,-22.0,-21.0,0,0,0
21.0,22.0,-23.0,-22.0,0,0,0
21.0,22.0,-24.0,-23.0,0,0,0
21.0,22.0,-25.0,-24.0,0,0,0
21.0,22.0,-26.0,-25.0,0,0,0
21.0,22.0,-27.0,-26.0,0,0,0
21.0,22.0,-28.0,-27.0,0,0,0
21.0,22.0,-29.0,-28.0,0,0,0
21.0,22.0,-30.0,-29.0,0,0,0
22.0,23.0,19.0,20.0,0,0,0
22.0,23.0,18.0,19.0,0,0,0
22.0,23.0,17.0,18.0,0,0,0
22.0,23.0,16.0,17.0,0,0,0
22.0,23.0,15.0,16.0,0,0,0
22.0,23.0,14.0,15.0,0,0,0
22.0,23.0,13.0,14.0,0,0,0
22.0,23.0,12.0,13.0,0,0,0
22.0,23.0,11.0,12.0,0,0,0
22.0,23.0,10.0,11.0,0,0,0
22.0,23.0,9.0,10.0,0,0,0
22.0,23.0,8.0,9.0,0,0,0
22.0,23.0,7.0,8.0,0,0,0
22.0,23.0,6.0,7.0,0,0,0
22.0,23.0,5.0,6.0,0,0,0
22.0,23.0,4.0,5.0,0,0,0
22.0,23.0,3.0,4.0,0,0,0
22.0,23.0,2.0,3.0,0,14,176
22.0,23.0,1.0,2.0,233,211,0
22.0,23.0,0.0,1.0,245,192,0
22.0,23.0,-1.0,0.0,233,115,0
22.0,23.0,-2.0,-1.0,133,231,0
22.0,23.0,-3.0,-2.0,0,0,0
22.0,23.0,-4.0,-3.0,0,0,0
22.0,23.0,-5.0,-4.0,0,0,0
22.0,23.0,-6.0,-5.0,0,0,87
22.0,23.0,-7.0,-6.0,184,239,0
22.0,23.0,-8.0,-7.0,248,219,0
22.0,23.0,-9.0,-8.0,246,204,0
22.0,23.0,-10.0,-9.0,30,168,46
22.0,23.0,-11.0,-10.0,0,0,0
22.0,23.0,-12.0,-11.0,0,0,0
22.0,23.0,-13.0,-12.0,0,0,0
22.0,23.0,-14.0,-13.0,0,0,0
22.0,23.0,-15.0,-14.0,0,0,0
22.0,23.0,-16.0,-15.0,0,0,0
22.0,23.0,-17.0,-16.0,0,0,0
22.0,23.0,-18.0,-17.0,0,0,0
22.0,23.0,-19.0,-18.0,0,0,0
22.0,23.0,-20.0,-19.0,0,0,0
22.0,23.0,-21.0,-20.0,0,0,0
22.0,23.0,-22.0,-21.0,0,0,0
22.0,23.0,-23.0,-22.0,0,0,0
22.0,23.0,-24.0,-23.0,0,0,0
22.0,23.0,-25.0,-24.0,0,0,0
22.0,23.0,-26.0,-25.0,0,0,0
22.0,23.0,-27.0,-26.0,0,0,0
22.0,23.0,-28.0,-27.0,0,0,0
22.0,23.0,-29.0,-28.0,0,0,0
22.0,23.0,-30.0,-29.0,0,0,0
23.0,24.0,19.0,20.0,0,0,0
23.0,24.0,18.0,19.0,0,0,0
23.0,24.0,17.0,18.0,0,0,0
23.0,24.0,16.0,17.0,0,0,0
23.0,24.0,15.0,16.0,0,0,0
23.0,24.0,14.0,15.0,0,0,0
23.0,24.0,13.0,14.0,0,0,0
23.0,24.0,12.0,13.0,0,0,0
23.0,24.0,11.0,12.0,0,0,0
23.0,24.0,10.0,11.0,0,0,0
23.0,24.0,9.0,10.0,0,0,0
23.0,24.0,8.0,9.0,0,0,0
23.0,24.0,7.0,8.0,0,0,0
23.0,24.0,6.0,7.0,0,0,0
23.0,24.0,5.0,6.0,0,0,0
23.0,24.0,4.0,5.0,0,0,0
23.0,24.0,3.0,4.0,0,0,0
23.0,24.0,2.0,3.0,31,156,30
23.0,24.0,1.0,2.0,224,230,0
23.0,24.0,0.0,1.0,241,241,0
23.0,24.0,-1.0,0.0,235,213,0
23.0,24.0,-2.0,-1.0,0,0,0
23.0,24.0,-3.0,-2.0,0,0,0
23.0,24.0,-4.0,-3.0,0,0,0
23.0,24.0,-5.0,-4.0,0,0,0
23.0,24.0,-6.0,-5.0,0,0,0
23.0,24.0,-7.0,-6.0,44,231,0
23.0,24.0,-8.0,-7.0,242,230,0
23.0,24.0,-9.0,-8.0,238,206,0
23.0,24.0,-10.0,-9.0,120,242,0
